epoch_no,drep_id,drep_hash_id,has_script,amount_lovelace,active_until
653,drep1z8x6rfng02n2qeax2ld5dy9trmanlnrdmyapyf3n5vf8whhk3eh,195364,False,167671790,670
653,drep1z9k8m0me3c5z87wv9xzcl7dndy96guqnjxpcr40yz4xz54vhpk9,30777,False,16055901994,551
653,drep1z9tpm533azucfywk2chnd0zmeudevz80wnkgrcdnv67dgekcytg,21966,False,1080250108,546
653,drep1zagwghdf0q2yz0ra70p6zgvmug9zns2yxefygsfn6suq5qvgqq0,21980,False,58645630090,573
653,drep1zcmtl63wmq5f7gcja7kau4avjzlu3fnaw8zz9pdtvnmwsrl5xnw,22635,False,337585272,546
653,drep1zek9t7r6kudnp06zhs6k3s0tjklka4ed798hxtvuxnduy299mj6,39861,False,40508894365,613
653,drep1zekyxrq5auz5c8gf0p6zehtmfnl7s9q4uqq8m4wkvm4e764u3yw,974,False,28540496649289,671
653,drep1zfc4t0s58ln3mwumm8halypvgd60ud8sxmzgngar58nsgcf0gpp,2207,False,2331302,577
653,drep1zg50s9rwt4tlww9ce6ws57sr98v0d3qnjgacls6wnq5tq608zjf,655,False,136738860716,604
653,drep1zj3lfl9vk9qycx7gau9w23v3pyhwy2yfg5ffdje6qemzwkl36au,262053,False,85583498158,669
653,drep1zkkr2paxzhc6prmjehucqakvcanzmaduhepau6a2g8xl6awdz9l,36833,False,488725672760,665
653,drep1zl5s6j5p6wyw4ulw6zgsz7w8qjsgvyk5sa9n7f6q2st8sre6wvy,6538,False,11028989639961,672
653,drep1zmpfguj0vqdxrc48rn3tp9ses6k093yfgv74redede5fg5hx9tp,137087,False,343159697,598
653,drep1zmymjy8xyzmxvxuz4mptxpam52exdq4chmwuqsesr2se57jz0v0,306,False,52431375566,669
653,drep1zprs0z7slm4suzns3zz0u2agqey5tdy08r32s3gtcqtlqye94tw,47085,False,65889390452,615
653,drep1zpw0xjt7zdnga5ksvjh4774ly9gp55l2sqnfteufjteqq7wr2jt,252866,False,163090772,662
653,drep1zpw2pt6ykazv4tcv7yax556my94hjny2vgcsuyws98ur5828t7c,59790,False,196680566358,666
653,drep1zsuuna00g9j4v99x0vqwghgp2k2ll6lmyve2mvyvtk3rca25fhz,144565,False,241400166247,602
653,drep1ztnap45v9hyhpxlnpmn6avxv0vvevx7zfhztdprux875vntmd0r,1879,False,98947714707,663
653,drep1zurr6v7kduz2zdx7f8m4pua0k7wtd06tjyfnuyxvttppgk7c3gv,38178,False,206873708,556
653,drep1zvejwscdcars9k6n448x3jv7vw3f30ummsj5r848rrhuzk86n8f,256600,False,4292178007,666
653,drep1zvffv67vd3lhcw9m8h4tdpncvsvyaezuqlcgpjla6n4fjsvqtxd,36751,False,530817674770,555
653,drep1zwyq9nyhcgvtvhl0q9m82ujnfhat4r8prdn7qncspu4pk0p9ake,45982,False,24303605,612
653,drep1zx9u26d8jyulc0klk5jwg7dhku0jm8ntc3s3643kse7ks2na5ud,5700,False,3000845202,530
653,drep1zxy6uhnrwzhuvnarn7gfa0fpcysn6vcuxwsle6xxrf2vq3xvf38,9517,False,6470271638427,652
653,drep1zyhez9l3r4fyl8plfg83ugqwmgvsuffx0vj2ry5lh5k6j2k0k6q,35471,False,4335630037,595
653,drep1zzuasedw4v7ctfdfvrsmr6surqxh78fuakxvdnztu0y4xnc8cmk,23858,False,1637831014770,640
653,drep_always_abstain,14,False,9823655744206406,
653,drep_always_no_confidence,27,False,145084346721427,
