address,has_script,qty_night,utxos,pct_of_supply
addr1qx42qdu8pm8cjz9lq5gww9yatrfmuwmpjnnu529wgyku4mhuqccjtwffnchl77mvfggeu5zjarvre2f5ulmr6jcak7msc33fvq,false,972002.193456,4,0.0041
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwgjntr5hgs2smdem3avjann05c4mmjwlyfda0gmswkfklesmscdgp,true,970111.82542,1,0.004
addr1q9536q6d54azwk78vzv7psgqnhg4ct8048wahlhql56t0wddqg75qtsvk9phf7ud70x9cdmh8q84pzha8djcas3sq50srkne3q,false,969914.318905,1,0.004
addr1q96qgz3k36lzwxjykxk3dwzyt70t3xxnlnezlppz3q03gtgphfqpynefz2gddlm8qy9leyy6qgz0yrlxunn02zwrhmdqt7uwtg,false,968882.544252,11,0.004
addr1qxk43gqp0f29724ul99yykkda355cge995x4r739694z4288rcvlsug8rrxz0eh0lquc7ujrfyry0uq6rrt298yf8chqt00cr5,false,963604.190169,1,0.004
addr1qywxsep438f5wvlpvmxneuljvfzpqgjhkg4aezn8j0kmguw5qj5f936k94ykh3zjxks2xmqgva4mq68faqs97umfl0rq3dl8a6,false,963203.357037,45,0.004
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwf6kv578je9revensucu7m048lwcfmv2d6vyq7gfc83hpysvkekaq,true,962080.511709,1,0.004
addr1qxk6dcjxwagvxvzz9d466h36v65ldklpcu0gsmr9kedcaqt2xkewfcvpstcvmnllxpfvd8n94xmlgkxdn68x7jk6aehse30xan,false,961050.173339,6,0.004
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwdkuvr8p9kuhpy7wj4s92n5clp362v4gtwpxwd86vsfd2yspd5d7q,true,960127.136302,1,0.004
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwwnf0d588e2zuhgzrvmuv0wf89gp8ra4jc3pgrdvqgcmmlqudqsxc,true,958071.089886,1,0.004
addr1q9qz4570z8w562jmd3y2au83ue3yg4n3rd7yfawpy294fz45rck0d9zz8jsssf2ad92f9034hnzd6yzywhdctdwug8ysp0lg9q,false,955752.821029,3,0.004
addr1q9kljatfuhjkggg3ref4u2ujzhuddgjgecpuvw98t6uu3zt28265judmuzf3kvaj38e49ne9as3ltm6p0zzedtr2dtzsur3tu8,false,953554.479454,4,0.004
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwfdkm5z9ahrw0y0j5595ud4fxkggwnlj24mqguhjp3ewmvqdgk4q2,true,952195.642869,2,0.004
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwtxcxc7kgv5x2ztx3l62unfyf9y54uf0lcuev70d5wxp6cqqv2npn,true,950811.761558,1,0.004
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw04hp6wwe6fhx3yd60x4ll5ccqvrscqmy4s6sayh55035wq2hnzua,true,950131.591009,2,0.004
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwgys8pxe7krw82atedfwwnqwl803ykvf94qv7zppwu2dudq26f7vq,true,949897.32394,1,0.004
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwwwxc3j65899cv6s3zgdkr8hxtzdd75gv2es3nfsttwchlqavddwe,true,947492.659314,1,0.0039
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwwlh0d7l7d0awfdrsns3t8gsmls56qr0swqye4yqf9dc3ns3ka5pd,true,946649.396706,1,0.0039
addr1q8mzxqf7e8cvup4td9fj0jhmfeywzsm50a2nefgjq25yu6zc6st9pv6yuyr6p6qn3gy85jy423lajjh02x9m4mtmatnqpw6afc,false,946591.398456,21,0.0039
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwvmg39k7l0dhpeqp0ggrfuyvjuvlntkuu97xcvwca5v5avs5hdvrk,true,943852.773341,1,0.0039
addr1qyc9xk00rlqe38zk3y07ca48cf7l6fez20hrpvnrlv6lhuye8kf9exej6tgwy33ytkyhnehlxuxazmey7z05vx6jmq4qhlellg,false,942947.94498,8,0.0039
addr1q8ahqgp0hu0l7w2cym2ch2rwjj64f3ug9vw4jmjzfhwag6jwjm7d3fkyx9l9m8ck40al0p3hukpra68j2dd4f8l05yuqf7hpqj,false,940238.483249,20,0.0039
addr1qyxp6rheh6rrv2re8lygfc4p9576utawg0vwsv6590f3ssjjngxgdk8vw48duwcdy4ykqut8v2eueldel6xgt7p25prqwh8rnv,false,939667.710644,27,0.0039
addr1qykuqtaxsc96fp9u7hvrz3uj008427vl0rndyft4gnthtwvstdh0jcfmxq3csmavt90q4c64c62ay44eme0mazx3rsaqfddala,false,938879.277896,49,0.0039
addr1q940z6qlk2k26d76ryeuklmews6m55889exk8pda5kmv28e5wpwkcrp7u03xfhsv0n3f2tt2ylp84jtms5zjqyewp6jsc6f6qf,false,938358.7212,7,0.0039
addr1q9h4uv6gf72cxg4hj35cw3rcnwh022qjnf9p5n4f4p2823pqjn8jrc0y5qfsg4k2f3ejzd4ukgkd0ednddvecv5khx3qtqc8ks,false,937505.85,4,0.0039
addr1qyxwxsguycg3l0va5aepslrde4whe4a0cdju2q8e2yd28f92h7ca0qj2hzfzn64jal9v4dkeheuqcnfsh0k7ztuuxvls2fqjky,false,937045.3965,6,0.0039
addr1qxj0xntqqy8xrn90pqtcsfsay40hqltr7qwy2v0qpc5hcptl7reqvsza0ycm0z6hrzag63dcllrgedrusvct0x472ggstahrm0,false,936027.002122,21,0.0039
addr1qytl8qlxvzyz37uqyg6tpfcmhr83dt05hktnz36q4ew3vedhrlp9zwdfecswgqy0uq3aalpre50kz8yt0xenkyha4whqpfq3y6,false,935500.3322,1,0.0039
addr1q9n2rcqdakfap85hcaqkn0j52py5ellh5qxppzvemax4c686dlav8etntmdytadxs7ts00ufhvf2900zfv0hsx48t7gs8gwwxw,false,931967.3863,3,0.0039
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw2jadr4ddlgtwxrujd0agn4mpt6z6kljpg4z69a50fjjp0qhpdcvu,true,929763.925752,1,0.0039
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwtc3vfmd6j0k9matw4kemwuf7jtu9zyza0332wrpjyxxmtsuu3js3,true,929712.762097,1,0.0039
addr1qxav48u696w8h68rmr85hzpxk3uv544g2zqn4kap7pystfeu2vl50tufxj4vs8m002ua9htnjs46yqya0athhcnrhe7sh0jzlh,false,928971.305529,8,0.0039
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwfjgrkhwzvpqsnxfprlfnpf876wmwpnxmdt85ldhguz55dq3wdrt6,true,927502.75499,1,0.0039
addr1q87v78nr0mzk0y7mr6qml36rypx3judqwqpke6vtjzch00fjgrkhwzvpqsnxfprlfnpf876wmwpnxmdt85ldhguz55dqz68usv,false,927502.754988,2,0.0039
addr1qxg4xmfq52crz2m2qx2w90l3gamm6vs2zpc85893stmqyyzsux4z9ysh4w3s64eug5tnjgu7vrcw9t8cqr69q6hla7wslyf4hl,false,919053.49,3,0.0038
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwdgcgz5flfr7rp3t4f82zlnk52re58ed5l0uye03tw0wnrq2rk20l,true,912598.049952,1,0.0038
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwtj2chldv82e0p9fvmdcu7ekkallx83zjtzxrjhjyf3q02sgayg0r,true,912539.577328,1,0.0038
addr1q8tnhk28wwc3wngg3zqqzw6fsxxjcxkq4uxz9s3y5gqpzm8ledeczpq4dap894u9ne785cxphchzhnuulk03wlxcwhlq627w05,false,911234.98,1,0.0038
addr1q8mt2g365fljcru480ud36rt0zf2sluhgakg973vmjdxyrx6gcl6lh6c0673m0n35yz5va9jsg9w032ljasa9tu5cu4q3zmlrc,false,907798.279641,26,0.0038
addr1q80anpdgvjsn9juwja48a0w2wxn364vuujk3vu7vhssd02fa6yyynsqzmzv4j4a5whkczwadl4fw38kn7rlvgnv6wpnqgcg04c,false,904719.58132,19,0.0038
addr1qyjexpun5vtsa3dkfttn9pr6pjhr7rf8mg4zt6r4ew3mu3ucj5e04s2va4ph0v9fhae050qhfe7ycurugeacyksyhtpshkjpqh,false,904648.321582,35,0.0038
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw2er8m0ztmraxfvxmy9rssm2hd9n8u8p7atd4f5hl4ldc3qefedqn,true,903695.170874,1,0.0038
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwg42358g7d3cylqhum3hm3ts22573npsqlsac935kn234jqutw9tw,true,902293.082672,1,0.0038
addr1qy5f75gt32jretej2ngxguz6jxn6s4lum7dd48drqs93nds42358g7d3cylqhum3hm3ts22573npsqlsac935kn234jqfunal9,false,902293.082672,2,0.0038
addr1q9gu7hzqp7mv7cweacr5v6f5gv6g2wnyvau58acetly6h42q6cq06ajlk4d60gxcx2g5wx33mz6drzkzzmqm3xfzhgvqf4tgec,false,901722.045931,1,0.0038
addr1qx9qg2drvuld0qeyns3e26y6u8689q3ts9d4c7c4qpqp250d8auf5krtwfk8tshmdnq35gj9ffy2jzu9v652g2r55ffq7kvpqg,false,901717.702348,3,0.0038
addr1qx3v8qwq6rg7vu0fhz6ja0jeyraj73al6cmj5hufly3yg2yu4vqm8g3upl5ka7jskx3w35rkkf0avxpa2twmdrm57qescchl6g,false,900000.024212,23,0.0038
addr1qyksn2rqnx62vq5qkqzsu035548v2x3hvvkqz8qk798f4xyj2d8n40cwvslc0mfhfs6t8cnlzdwp8u3fccyh8sfkc0zszfquax,false,898383.908025,8,0.0037
addr1qxenjrxy9g0vmwxslxr9re0ffhu2u3xcvgu5s3m3g43ntspak0swpgr2a2g526r3v2z465warc40n0vtea6x8r9yla2qq2v5rd,false,898219.382949,32,0.0037
addr1q9mlrqr967euwkdu7fqwy0eqrsaccv2ye4025q5sy2f95vzv2d5w0f8ekma6pvhhrdl4gephzzff2y96u0mrx3tfga5qsgcxpx,false,898033.411187,1,0.0037
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwg68l7zdwwewqu4yzhrtwmlaq6gvljg8v43udy6j7p97pzsckaq44,true,897978.878101,1,0.0037
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwt7zkkasclaqzxgy6k0x9a53d5e4tqy33wau4lnaxxn3whsrq9vdf,true,896420.571643,1,0.0037
addr1v9l59e6egmsm0m4tlhv8g9xehxh0qrasva4eefaw6ygq6sgk9xpu4,false,895045.605496,3,0.0037
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwdaahztujlqtl3m6t8a6pf4t39rpw093cv3d7h8zzyqsyrq8l7trr,true,892988.334159,1,0.0037
addr1q9ttclu4957ssfmuy3ql20e5edghpqyd5fnagjhefsfh0f4aahztujlqtl3m6t8a6pf4t39rpw093cv3d7h8zzyqsyrqme28ef,false,892988.334156,2,0.0037
addr1qykd4a0q7aj068fayjj5nx7yqanxcjpdv9eyl5yjv9ec0qu5v2uvj4v7lwa64zmc2xm2hn2p63evh0ud7lnl3ke48resgmmzml,false,890221.543761,2,0.0037
addr1q9jrsvylz752td5w8uzmhqufmhunhr99y48cw3sfq35drzggjkrxttlku9vym5zq6su3fk56r6h0qhvzk04g5q35dd9qkj6xhl,false,889793.773599,2,0.0037
addr1q977f08pm3jngk8umjnr00mtqkkl40vdpytz8rpkclh9lavrnwx4aadrvj2975p8p8vlc4sutw62nd3885ttgfxv2m6sqhlht3,false,888323.0,1,0.0037
addr1qyr7jaghz8frspeg4vpd2a63g4r4jmlyvj2qwpqautg5d0tfnpa6dj92ejhvd8jmhrk3szf4f4lf76dxl9wzeruqxp5q076srz,false,887670.244009,1,0.0037
addr1qxtj208qkhu6gg8a4kkhy9d9d5jr0w8uv8fghylvx3nhnptgsvzgd6j3r8xj2r7e847jnfup0du488x9m6z6wgncutrss9l2qk,false,886294.038301,16,0.0037
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwfk8rq8kwzfxxd4ycf842w3fc5avpg93qlwrqc5xg3s2w5sgwhqs9,true,885789.161564,1,0.0037
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwf4d08kkrf0flcsnj9hc4fan3072jwnnaz70eh0n96k2vsqz4ttm0,true,885541.335733,1,0.0037
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwgy24dxlep5ns7cnz0t4el959v3h972z3gmnjp8qphxtt7qdjg3xt,true,885058.976215,1,0.0037
addr1qy7thsqyvpum342jp4fl6yn53xy6dpsx86g805409sjrn78l23ky3k72dpxw2u6gyvt7ga94mfu3q06cwsgvhy7uw9lqw7dt62,false,884000.23,1,0.0037
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw0zpxuwk2pu6jss49re9aacrncpjafjle57l6ny5fhl3d8s0vlut5,true,882649.46591,1,0.0037
addr1qyl258fjtwph06z20sp70fja8tr7cyvfqusnfm0tdxdhgdrxdgyqy5v04zels39k3r9k47gst2vh275tytut3ge9pegs6wzp56,false,882197.811791,30,0.0037
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw0h3s5j8pvz6235ssn3h2xnwuu69s7k0trzjq5jvgz292pq9krdfw,true,880131.146825,1,0.0037
addr1q92ruh650q2xvs6hzmyeq5t6xcp4dtz0qqzvh8qjxxzc2mzezqd7lwa8r2wl5x6qlpgjsfj63celkyrndj3uexfdfsds98vhem,false,875643.150326,2,0.0036
addr1v9mx89n0laa0emncsvdt4re2duhn8rz65hf3mwywxkhm7dcvm4tw2,false,874802.57,11,0.0036
addr1q8h4lm6ql5gyz5kpffft60fls2zuhjnj5nd25szmkgsut9vmp7xgfaw8j24pdrw5dulrnm02g4kxr33ulvmt6edz2reqj3f889,false,873788.228401,1,0.0036
addr1qyv2nq90at3zwgg986grf248547qcywz00wm98j2gru6y8wmv05reu80d043443j8n5c3rqezl8h6lzv03pdqnustudq6mggc3,false,873737.786446,2,0.0036
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwwmv05reu80d043443j8n5c3rqezl8h6lzv03pdqnustudq4jde59,true,873737.786446,1,0.0036
DdzFFzCqrht72SXtM6DHXhq29B8D6bEi1LxxBrfr6ZgeEsfJyyYRdETTjkb6kbrYwazM3uNpQH9HuZkXHKsTcvHjBV7Ur3bdwfNm5WAs,false,873030.631719,1,0.0036
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwg42veqj7ln05mjnqeldsn9xq70kx44698xruvqqlhh6faq3ee2ae,true,872485.01476,12,0.0036
addr1qys6eud68gupl7fx7cn2cp5sfq64drl47rs7knlshlt35x2h7twqk3z220ysz2hlzns53648ass8tv8wj7ytewmsxsfs2r5djh,false,872347.405404,25,0.0036
addr1q9slp2g874wfru8qwwy28zcpzvcuy22lvhajp87a4xzs27wwaukhu8mujwv5t5rdcrf0hjvwlcd75f4ec23v3wmmfw9qr8j4jw,false,871027.0998,1,0.0036
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwvt96xk8m9ppv5p4glkw4jcxhh8xsa5ua2gnxmxktx4l3xss6l7rl,true,871017.435708,1,0.0036
addr1qy05jz6ruxlk2ydpf5ymfqd8rqz4mgcq77u97zd033r5ue8et4xsxvpm9u8ts8jjnxptvzj6yqrjrfc773p2ewlslt8qetfxr3,false,870935.4358,1,0.0036
addr1q8dpqcu63z06n6ul7eeckkap0967vlx2af96e57c9tyxuxf0qk5d9wlvve4zjfjl7h4aq4k6a6tksyu0400uc5pqfzss0qnr53,false,870792.396757,1,0.0036
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwd0sz4sacwltaawpw7pv84nwr868wtj0ay6v3hfvdasrh6q74d8hg,true,870360.007239,1,0.0036
addr1q92gvlfvm7dwrzh79mvfa8sz0rqq59sar2270zkw5p7jvvuv5cp3222x8zn22qlwz3k3jz0kcs7atjt8mp74jq94uc5surghlu,false,870050.410286,4,0.0036
addr1q9cy3waz4ukcar0qcl3hvffzd8y9yvjv7edgf4pkjtn37pcvxgd5zqy23lgql0knurwgwz4mh9nknsfuhrpdfqwlk9fq2qpk69,false,867268.488978,1,0.0036
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwde73h76yg88ke8st4r55e72yjfkrtk8jae6xx5yjgka2ksc40atk,true,866697.841533,1,0.0036
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwdvdfv34gkzv5unznqnkw4jcvhk5c2pcf962gvussdys0hqepgtch,true,866455.603968,1,0.0036
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwwvsqxcn60vq48tgxercae78lpl0x838kgghgq779qk590snt50a3,true,866440.00081,1,0.0036
addr1q9rwyaazahlwgp6gvf8lf9m8u9rye35609tj26vczlcts04jec8vnztph7c57l7clxqvv8t2lkwugcz3ydh5e86g4nwsa932u9,false,866406.203308,2,0.0036
addr1q9enzrxwtjr25m69kqrd2hnty5j4e5ukx08xatdt34q8m78rsstjl3jglfuus0hpc0pzdu8x5lr2rgpun6kwhpgeencsr4wa3v,false,866119.764766,7,0.0036
addr1qx9nx3czhynyzlycts79g98ndveq3nf2q7wnuma3hz7xak5rzm882kzmshdva4ks4xv4qqnly7850zup5k0245gnlxjsuvl3w2,false,865191.9675,1,0.0036
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwt28265judmuzf3kvaj38e49ne9as3ltm6p0zzedtr2dtzsp8vyz7,true,865005.81358,1,0.0036
addr1qx7ly4kmkj3na6k6hl3szrmunr9hmjxtljy4r6cqkmmv5h47e4c9606aassvpwrwe2u9lvumnmakxf9jfh7xtq98kx3qxeyaqv,false,864005.7,3,0.0036
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwg6mk3xl0v2cwu6ltzrrmtlzjpgu5r43su75sf0x3zkpvmqhlxlt7,true,862041.441413,1,0.0036
addr1q9p427uwfgt4lwutk0t8q8u46rcn4tyv6z2ee4l8y7fr7fqnqz3kzrmjnagl7nst88ayrv7zl6rdaqkud0777cstaq7q25m6ml,false,858044.070157,11,0.0036
addr1q9mxhn96t7j63fqvl2yx4hdq975knm2j84xu8zwe2klv0w62qwevnegfvzmkp79snfxv70vks52vs2symhegumsf3rtsun0jaj,false,857951.92173,6,0.0036
addr1qxlspcf9gu5xjh45zfluhtf0ptmg7ucxejy9jqmk68hw5jc2yuheypzsnrau9rfnfkekam28eurepjqr0drlsnmwg7rsudsuta,false,855769.878797,10,0.0036
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwdgxtqk4smpe4657f6wlnj6eta563fla7jvqpekeywxl3dq4xrp3t,true,854040.70009,1,0.0036
addr1qx6cvr2clwdatu802e0s9t7dmjz6awurfn07ysszh3elhm9gxtqk4smpe4657f6wlnj6eta563fla7jvqpekeywxl3dq65v4pq,false,854040.700088,2,0.0036
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw07h2a66kp3y52e4ww0gwvkwlz46cxpzjtutg78ntff2qjqryfp9s,true,851805.283116,2,0.0035
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwfkkyxpffexaj090s6rmpfsyma7gtw7k2728cp2v4j6q88swduyn9,true,851507.851968,1,0.0035
addr1q9q03dy9u8wu2lrsvfm2tyr0a2tdltn3ja7lcuczgqeep3xqqp6rxcj05flkllntvl9zrq20rvt5w2hf9r7zd5s0wrcsuehwje,false,850303.104024,2,0.0035
addr1q9pyg0r05htg98298z3lffpmnvgpqtelhk76qtgrygxp204r60ejwqel067yxrt7nykygc8ppkw90uvxmg6n2pnxgtgs8r7fsf,false,847155.046989,17,0.0035
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwtkqv447zpwkqfdjllvw34h9m9w36p9umn637kstuujtfxs4t047f,true,845347.410132,1,0.0035
addr1qxlgxa996e9ymx7a06vfexjjm5tca0h8g09ysd4yx8phztw6pslsdm9h5g4y5m9gtq9gnaspw3d0khkvdrs6e46a20ss2kp5q9,false,844517.727757,1,0.0035
addr1qy9dl6g558p5298m94v4avvngacjljdcpctvws2lqsagrgc25frr77cech0d7vlgwnjjnustf604h2mt6js8tgfxskyqff3vme,false,844120.890738,34,0.0035
addr1qyt5eu38sqm4affyhjfu8ztll75gf4fnvf38trfz4fmewxj276prltsw3zm6rxq2rlvqjd75nf8dzsrg3xl36zl256pqryp4jz,false,843750.95,3,0.0035
addr1q9mj0yrqssxwluesm299fd4hcvcvgelvx3pfjp06sfwg5gdshlekmdn8vlfl7xrqp4uckplxapj0vz33dlkesp4dd59sxt0stl,false,843652.925984,3,0.0035
addr1qyvl3pnnqsj4cfzux7mw46glyq8u4dm76annxz63ag5tu2w9ws2a77790v39ng07qlp58hzg2xy40ypxcsnftv0j9hdshw8g8d,false,843276.778054,3,0.0035
addr1q98uknsylcxnd9efscwcgtq0xx72ut4ryw92fag2nujplyucsk3ye32jxanjyctu64dcq7nca8ypnwwz8lkc2mttv8yqk9zp04,false,839039.050689,8,0.0035
addr1q8t8au5ggwmcnx5jvq5ds6mvwkk7plg9fjm62hnhvhu82xrfwl7ql8us47t88jggq9gh6f9v5uqt4y6867szyk592ggqk55cek,false,838160.282355,3,0.0035
addr1q8q2c7f0ncumv49gxx86kqv24q5v5n6accx4al3w8ajpz46qfj3mrnpxsdt0qvml3m0d0uu0deh5j6u9yw4rqkxnke7sltmnc5,false,832772.662084,19,0.0035
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkww7xv5ma9493fxvuxag2wedtw0vkf709lc3dk3jpcewk8cq4mc5xc,true,829652.120498,1,0.0035
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw0kr0mxvnu4gjzg2qsg3pcy4ck5v5snvnadxl7szde9e09qgd3pj2,true,829368.529464,1,0.0035
addr1qxnyktj3qjjz2qcx9ut6sdd0cw5tyz7cmkwhqhyar4qfrchkf8qdx73pezshhtznqetum9v97l6mlls5l6aamc4r67gsyw9fl0,false,826381.918529,6,0.0034
addr1qyhgkjwmmr4anavmq783jgd058zm4jjt7wnkj3l4aw0fj2grtvygwm6wk39lzpr7xsrznuhvf7mx2ltxczy59v47wx5qu6g0f9,false,825069.711927,2,0.0034
addr1q9uauajxvx2q4nyfw0g36pcv5m37hzmgjay0yeekujpjkekjet0qrmh62pxf9x9rw2ctyqf2q5lq5lnzpwszp44rx86sc87mne,false,824599.003141,19,0.0034
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwgr5uncxmltzwgurncktxxzt0cejdufnkcxwjr7sdhhcwjqjkz9kk,true,824369.783758,1,0.0034
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwt8uvr022wwcpwuh3xfxd8w94h7d2rdlxkxy4544h2gz77sp34cc7,true,823942.346885,1,0.0034
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwvmptdk7vr3fq7ckap09tvpdxd00leaqtuyv2dkg908qd9qley8x2,true,822086.081289,1,0.0034
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwwn9nu2el2zqatm5ayv9nl28s82u2egmn5y2ynga4dd08rqt60pqr,true,821872.58228,1,0.0034
addr1q8tpjtfsfk5k2a25tn6p7wvu5gwkpva75f9zhmcmguzy2d5mw9s89s0v5tulave3t5nd90fl3l4qdwmxc4ec5lhw0mvqlj8ufv,false,821822.38619,1,0.0034
addr1v8u7p97tvhrn8zree6k7pkjl0z4rlvfqsuj7eyu2n3cq04cdfq9c2,false,821000.0,5,0.0034
addr1q9jj8wng92sgfqhn8z2x7fyr8e096ln7c9zf099emzhaz434ut4uxjxauqnm0l0nmkt68gy8mwu4qkuelkkddd5q692q9lnc2g,false,817993.985396,24,0.0034
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwdjm4w3dskc695jdx37nndp0g5lm2tkm8gc5ng99u0c9fkqq7c2fy,true,814439.230554,1,0.0034
addr1q8fh3d3d3ncpg34hj6ffdd4v2x0hq9hy53fs5uk6ftt48wxkyfh6g37t7aclnyumv4407pj264g2vlsgjmd23wj33f6s2nuz4k,false,814304.734376,1,0.0034
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwgzdp5e98yqrzz843uy0dpsr5uccqvrtm9arf395wewqehspnz7fd,true,811783.3511,1,0.0034
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwf6xfe90taj20squ3wg78v6ep3xty6k7xv3pk6e4qk2m04sww2a29,true,809465.857259,1,0.0034
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw2gn9h5wg0kwpy4eqj5gc5hjf97vyyh8urgl34a5yvuahmsr2xguh,true,808890.601757,1,0.0034
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkww6qkcvs9hm8lx7nds6gv980eucm733pmvw56yj7u69wlws7w4tvr,true,808839.277125,1,0.0034
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwv3cr8v52srx6z6hxxcw5f7wp7twem0tu8vsdsns7kuk9pqyzw5dp,true,808399.927938,1,0.0034
addr1q8wvkz7vu0epfaznr8hwxjfncxz4dud2hja5hpqu0un2vhxuev9uecljzn69xx0wudyn8sv92mc6409mfwzpclex5ewqquacrw,false,808173.0,3,0.0034
addr1z8p79rpkcdz8x9d6tft0x0dx5mwuzac2sa4gm8cvkw5hcnx6gcl6lh6c0673m0n35yz5va9jsg9w032ljasa9tu5cu4qyjk3s8,true,805000.0,23,0.0034
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkwd6900rrmwesuknk233u5c5uhd7g70gtvwuawn78qrefg4qmkfyxw,true,803616.50975,1,0.0033
addr1q8rjgff56r2unpa6jlvfqg92pr3hfxts9cu2mfh0drm8wfgpy0t8a58zxqqup43d84ju95m62dqrwvdz7s6t429yx6hsm0xmyq,false,802297.264145,8,0.0033
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkww5q3t5hf9a7nn7pml8n8jrk4kq2mnykkts3jtsk2nxqles3ua2ea,true,800402.634416,1,0.0033
addr1qyk02dvdepn70793a7ehyrg9gqw573f2c0d2yadz9kjzvs3kmmwum33erjezet9p0et5vc3qjucayrqe5dwmca6g9kvs0a8ldr,false,798569.596194,25,0.0033
addr1z9vcd07vpjluvr0v3hu8w9wvjhgrs9a2cwrtp6wn8ksrkw0sfjtjnxguhvvjwj0ac00u7cng3p29qyast8jsxrd0ngssqnsmex,true,797837.817969,1,0.0033
