root_seed_id,pool_id_bech32,latest_distinct_stake_addresses_with_current_value,current_lovelace,current_ada
cf,pool17kew7rtakc7g6qzydntann5umw08xq3ll2j7spk7en4kvff69fa,4,141799808319,141799.808319
cf,pool1cyq3v3v43hu7spwlfxdm6vq9djpsjjueerhlu5qr2rvd57vqk84,4,140047436414,140047.436414
cf,pool1kx0jm9ycs3t99tnwafw6w72jkdlzhj5ltxe2nrzkd9x2u5x343h,1,138618825567,138618.825567
cf,pool1vmj2h5vwgc369g9v4lym57rg84t8sh6twn2sc75cr3pdjcg90gt,1,138129980855,138129.980855
cf,pool1ytszp582dm9u5un6mevt9czgcnuqhflwfr9ly4ukpeqcughryqh,1,136962556069,136962.556069
cf,pool1ecvcst7k9eul4ggnljh0jw2s5nc2tyfmyzsx3xg3kmmz6ptgfwj,16,136317447346,136317.447346
cf,pool1ng3vqzrhn3z45yjdscv3q37n26g2pj3vp99rfkgv6225y8lqg8j,14,136103372536,136103.372536
cf,pool1jg3fmnmc9n52sgzslhhvhye5e3xeqmrwkekdhh82sma47r47zg0,7,135422849607,135422.849607
cf,pool1qqvukkkfr3ux4qylfkrky23f6trl2l6xjluv36z90ax7gfa8yxt,5,133393863704,133393.863704
cf,pool1tdsrw0n33gmy0mzh7cgtn9p0jy5xwjxaa2s26gn2ewf8kg4nrzx,2,133365009837,133365.009837
cf,pool1m7hcz7w6d2lk8ma8gm7x9hv5jfdq8u9384m6q462pjntsgfr982,1,132549362055,132549.362055
cf,pool1fqwnqk3phwa2s5thgym8dw34pv0z67m526uqprnjh93cvzxymef,5,125903445859,125903.445859
cf,pool1qqqqzyqf8mlm70883zht60n4q6uqxg4a8x266sewv8ad2grkztl,4,125687040112,125687.040112
cf,pool1m62sl6rauje9cknrkhwl39tc4hujudkd7gp478dpz7tagmjr8wm,7,123483597086,123483.597086
cf,pool1rhq7qyw4y2s80gstyevm6rhz2lsdsrcstawunxx5eld8csvuvlu,1,120669303826,120669.303826
cf,pool1ddgcpgjcyawxw95se9x8qnc8gxgwjr4fqrk4vk6v9x47s0ggpjp,4,115631978165,115631.978165
cf,pool19ru9alj7n5anmzs0f9gpzlj8kaq44yhcp45mldjvldxck8f6yg6,1,115217767785,115217.767785
cf,pool1vev8z03vh7jwx3mfrgzrt9fltt97nupaxv8ffj4r5r8mgwts5ze,2,115039441207,115039.441207
cf,pool14n77mmxh6a2d9k05jamzdwsws2ayvkyje8uc7led958p63at3aj,1,114968667971,114968.667971
cf,pool1yc6f3cqsc7jfh07hcns64v5cp8720mve870pgxf2wkr3u8l7tse,3,113809034153,113809.034153
cf,pool1wf7wk3802jxtkmek6uprm77cgqx53t4qep9kwkl078w3yw0ff69,6,112776657305,112776.657305
cf,pool1ft4xjlz9uw0r0ewcgtkgeakqrfc5azxmxwsm5pt94dv67mw4rgd,2,110912186764,110912.186764
cf,pool1cspe7naf0mtntwyysqxk6czah3jlh6v4cja8pdfju932yxsehnm,2,110212862545,110212.862545
cf,pool1qs6h0y7czzt605kptmrv6cr85kxd6tajr2hs0etvxphv7tr7nqu,2,110123025797,110123.025797
cf,pool1xs34q2z06a46nk7hl48d27dj5gzc6hh9trugw2ehs9ajsevqffx,1,109329903944,109329.903944
cf,pool1s0cfkzheywsftgwp0yz7sq4rt5gyf7t5kfwj5a269kpxvndjn6q,8,109213358918,109213.358918
cf,pool1cj8dxjjlyn9xmjavr98ytmvlpd4vwgqp36kq8rl6jjyt6k2adfh,1,108979031686,108979.031686
cf,pool17taqml487n9t4r9a6ppvf9qv0qlw2lu4zcrzwfdsfcv6xp7uqym,1,108360520467,108360.520467
cf,pool1pnzwgsgzd6t4788sfr7dxjyusepyq9xaxnpyfcngewqf29t9ayd,3,108009000000,108009.000000
cf,pool1wz27a9pvd2jat98s375lxaaj7qxy405km4vzp83wn5vtwp59kvh,4,106879321217,106879.321217
cf,pool1ev8fwfccn8gr0zcz3uyps0t0mcrefc6s95wjc6aed3ngc86y5rk,1,106554000000,106554.000000
cf,pool1xkwnlr34tjrnkz6u4c0p36cju3xuls4dyynsdkf6cv22ksuhz6q,4,106102505047,106102.505047
cf,pool1uyvyxt9k9g038h567x8halej4x87j7m4r4zyz9lhv4dcv83husk,5,105439002185,105439.002185
cf,pool13mas2wthxs28zftxskcsd8t87jk2w9ntc0u5uflt45sh7lcvs8h,4,104118604994,104118.604994
cf,pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,3,103059730054,103059.730054
cf,pool1s3z5qsg75dar26ykyzcz2u8wc2swgq7pyp7f9sdh5n06qh3jhq2,1,102933326107,102933.326107
cf,pool1r8938r4ts8f4t8nsp9xl9dktzapt7f67jgpsp4wrju39xrdnaye,1,101050347500,101050.347500
cf,pool1jjry6f6q0swaq457ft9eclaxaskvrxnpj0v3w8edsyfryml3vj6,2,100997395272,100997.395272
cf,pool10akpqvczl93ep4rc59c0aqyn3dm0env2ydysuwmdm670wl24pd8,4,100804615101,100804.615101
cf,pool1mt8sdg37f2h3rypyuc77k7vxrjshtvjw04zdjlae9vdzyt9uu34,1,100378350449,100378.350449
cf,pool19f6guwy97mmnxg9dz65rxyj8hq07qxud886hamyu4fgfz7dj9gl,5,100351504875,100351.504875
cf,pool1k2qhlrrweu8fecd4hx4hn22lv00nrd3rjdxj6durax7m78q7ynu,1,100019823129,100019.823129
cf,pool1p3chxyfv5cfk95hwq5zqjuljrpyk3uk5ua5alpn8rjgkkvvy8ne,5,100007330935,100007.330935
cf,pool1mqy259k253xryf4hvdq0n72n2uvadcgp34r0fxwpqzm0z5n0qp6,1,99898827063,99898.827063
cf,pool1xlphlhnjvfeh40vcqf9fdewztsj6kyxq6604kaccpv00umjfu0d,4,99791533794,99791.533794
cf,pool1rtnk3j8jv0wl0qz2j8xq4h5yeh0uvw3xj738fgl6wc4scxenkgz,1,91413177058,91413.177058
cf,pool1xjhzgchsl2ccvc5pj3aqytv9hh0jnaz63wtfnw4th07tjypm46x,2,91342885247,91342.885247
cf,pool1wyfau3rlkckr3clr4mkyxn9vdlrkup0fj7uyyflfccmms24gm3a,1,90428276654,90428.276654
cf,pool1vz9txqmdhxwegpy7uzrsap84z309veehqv3uh4s60qwxk0u7h06,1,90394331799,90394.331799
cf,pool1sjwdmeme5zs042jzwmdvxshhv27kepxke0mr02f2yzacsyd4wtu,3,90188178203,90188.178203
cf,pool103455uc7a3477q8pdmzvny884qtlv9vhm2csxvqx2cadwuk36sq,4,84033499926,84033.499926
cf,pool1w6l6rvhxtym5psec3mvgrjlg28d6hrv8g9jjexadzmxfgndfg2f,3,83525536547,83525.536547
cf,pool16kus5xvdysgmtjp0hhlwt72tsm0yn2zcn0a8wg9emc6c75lxvmc,7,81380579134,81380.579134
cf,pool1supp67ypelmgzuzqqvarc6czgmg3ggwpnrnfr90xpfcqqf8h05t,2,75921770263,75921.770263
cf,pool1u99x2rr6trfznwakv0959llmxmtgc2nvanc067uugl3ejuvvnc8,4,75044228861,75044.228861
cf,pool1g0nq3m3fnvd245k4favcvutn09vce0yshg535f68d2xa54vy0cc,1,75000000000,75000.000000
cf,pool1rkyc3ss904h066sffergss99r9p2kqa4k6ds0g4u5ud4x7yaajd,3,72844554968,72844.554968
cf,pool14u30jkg45xwd27kmznz43hxy596lvrrpj0wz8w9a9k97kmt4p2d,1,72403329209,72403.329209
cf,pool17xextu09ghdfcmsq83whq0a45geg83jxe4qt94sevu087tzdzkl,3,71946351830,71946.351830
cf,pool1wxn9nsl8rvxa6r8e5eaak0ml6etfxnz2n9vqrmsw5nzgyexgkrn,3,71759670131,71759.670131
cf,pool1uj4u73qgtprqre78q75fq2vkcrpfrcdreqcqkvn6u0m2k6nk2yp,13,71723053339,71723.053339
cf,pool1cduc7ut6grhqyavrmm3gzcdf4qfdsjk7vdwcxy9c0r5fyaxh2sq,3,71586166836,71586.166836
cf,pool1gppqnqfguctp6gu0q8l5wjhye0ny28yzfx93hkr384cfsezru0f,1,70650870063,70650.870063
cf,pool17038jcq6xdgjn0xsjx7m79rx52r7sucqwtr5j20tk23w5mjank3,1,70047485407,70047.485407
cf,pool1wwzctexlp70mj00vv65mlhwhwresn58s9x7jl4tswvkg77eu7n7,2,70036570582,70036.570582
cf,pool1u4sxd6x0qsy7evljt24vtnyhpxd098n609sfcmly6c096mr3jgq,5,70013183630,70013.183630
cf,pool1du3r4a7xq60hg2x0wcz7lw5ya3qs74rk258c8kanp93rsqdqu45,1,68055595859,68055.595859
cf,pool1jk25l2pejpdzq8vdjlxrr05th49v9tgd78fqrtxvuw3rumpfc6t,3,67158025730,67158.025730
cf,pool14wf6e8l64wktss9f30tjzm5th8u85vlc3sc4ulw87tfqkhdl3x6,1,66826680129,66826.680129
cf,pool1jt7d6ak3m8gnjyxtuxfswe258xzwda80ndl0a57vv5m2zv8h6at,5,64614231008,64614.231008
cf,pool14rnkjjate6rqa7f9xmezgwne99n8hlahg7ymcyhzkhus758r3h7,1,63951352068,63951.352068
cf,pool136wr0g23dw9daekuyqtgk366vywms6meespgpm3hdguxqczaaug,4,63520517551,63520.517551
cf,pool1zk6uxgptztrxxamzd0ugrtu84xg8mjymd2xcdvxqazpruqt9r3x,2,62853187354,62853.187354
cf,pool1r0dcmvzsldk06yagudxaajqjuzhvwlzcnaclcwtvm8v4qmsn7l0,2,62230176381,62230.176381
cf,pool1xn4kqt45xh3udf87kmtkdfz8xh9qn6trlqsf39eusk23ufmxhgr,1,62083790000,62083.790000
cf,pool1ekhy5xsgjaq38em75vevk8df0k0rljju77tljw288ys5kumqce5,2,61749273395,61749.273395
cf,pool15r7xg0vrrv2yu8wj3866eap8ftkuxvdk5rjz2lh4xajjq5v3p5d,2,60901359814,60901.359814
cf,pool16fa03u6u85ek2q8lryqprngpahglssj5qqh66pfaxf34vgu5rhl,2,60651000000,60651.000000
cf,pool1hjjj584gq0ynqf06g036a4a0stpm90asrdfskpasqjxf5948ygv,1,60358058884,60358.058884
cf,pool1twd9vvegn3fqq0f4n08p3aml2ud8q87njs49900rycj4sr5hhcy,2,59998902420,59998.902420
cf,pool17qvfg2g843gw6lurru282kkex6vp3pyj6zwj99j4u6k7zvmva5a,3,59018540009,59018.540009
cf,pool1sffl322qgsrsmkcedzzwk05396dkmj56pcepqvj6px3n2re3qu4,1,58811894468,58811.894468
cf,pool1efxh54fk0dj5uu2e4eu08klxl5ys3saphv3kec33kw3xv8738sc,3,57940921085,57940.921085
cf,pool1cc76kmtcpf6vht32ya5ke9er74dnpy4jh5qpy4klqwp87ygdsu6,3,57512279879,57512.279879
cf,pool138m7hevnvp664cmtralju857t5k7e4frpnaevtgpuykggr50kne,5,56402367846,56402.367846
cf,pool18axt9r7z8eg0udd9xxzc4r2u9x322wfrtq3928jzye4ey3jytgq,1,56144439027,56144.439027
cf,pool1ld9hkah2dkzh73pvh9tf6xr0x28us34msv3zcv2sase5vhvq962,4,55967057968,55967.057968
cf,pool1q9049mstrv5czwyylpf3xen08pmvsfsgtru4wf3zvc9uxat2sm0,2,55754000000,55754.000000
cf,pool1yr0cv3dtmhcfgqa6yetvmf769ngk89e6tepecmjrmjl2jzcw2lm,2,55552740391,55552.740391
cf,pool1ksrg8a964464las0ymw88slrwxkychjz9lh09lqltu5m7nw3pq0,3,51513868524,51513.868524
cf,pool1ulx9ennungrtcucslrpz93cze5fddlg96h0wwj83p6fpsrvgz2v,1,50002330429,50002.330429
cf,pool1caulv7s08g0jnptzdc69qycptacu7fzahny2epzh7sh9vhqz6xz,6,49923363707,49923.363707
cf,pool15zn2lqq4849ujttuthaycpamnyr8ae9k2pn2fkrlfzzsx4ek0tc,1,45656121764,45656.121764
cf,pool1z5uqdk7dzdxaae5633fqfcu2eqzy3a3rgtuvy087fdld7yws0xt,5,45242654970,45242.654970
cf,pool1vc8jhqtwjrjwsfk6a0enx47hd2ufg98c34ta6lvl0zv0uhpech9,3,44739881942,44739.881942
cf,pool1uk2f28awascuhrhuwrp7x6y87x8ch33vwx8jtmrysp7l5ngq78j,6,44123459750,44123.459750
cf,pool1ntfxj2jgvhzen8e86ed679ctukar3vj538ywyyq8ryld66jj4sx,4,43340237900,43340.237900
cf,pool13pt7us94nw782t5v4d89sz8zqn8hcn8r8r7hhph5mvxvvp3c76v,1,40668185966,40668.185966
cf,pool1rkz43352y9kmsvzqn3wp08t6qfz64j6at4gtmn74ge0tv7hqdhf,1,39363835820,39363.835820
cf,pool1pmm654jfx088td54ekkkd0j28x6r5gnjdhnutzggursrxjnpk2y,3,39006956305,39006.956305
cf,pool19pyfv4xnln8x4l7auw0n0skk3hd97shun707hrw5d4s553ys74x,2,38188604273,38188.604273
cf,pool17ynruzy9lvq0x55ks22vtf4lrrdrw2ucydh4tfzhg9kkyeaw8nf,1,38031533915,38031.533915
cf,pool1jv4yvr5edp7qp690hk3qfudwmw28n2wygjxyhaecqkzeqh0wlem,3,37838867799,37838.867799
cf,pool1mxqjlrfskhd5kql9kak06fpdh8xjwc76gec76p3taqy2qmfzs5z,3,36577463418,36577.463418
cf,pool1y53awxsm6cmksp8qht8qfq5f5c69t6mrgrdcresk5y0ecv2yj93,2,36352788703,36352.788703
cf,pool10capak8jppvj8h46e35xdth6h22pahtr3lcgscrpa06jzv0xn8w,1,33176300544,33176.300544
cf,pool1nydxffhrmpn0ft6wpg4l6cwp2jr2glxvx5hxr69xknl0s5p603w,1,32826140000,32826.140000
cf,pool1q0a7a94cfk4ph7gugj636tsuhhd98l2sfjv2adhaff2mvs7kmtl,2,32167691309,32167.691309
cf,pool1wll3vr4v605eap9hpjfpda5cjegqfkjt8hrz3kkxpnffqejhav3,1,31347008133,31347.008133
cf,pool1fuzqy5r9x98826zv6wp40tr27uplemmstkd57cuw8jh5v5m90vn,1,31081183734,31081.183734
cf,pool1853ffwhtuka742fq4av7s3ssdpvzhdkpw53th3es36zkwrllj9g,2,31041843691,31041.843691
cf,pool1vxvdypctdecvc2j7xu9y8h2fdxvkpjy2pp8luwg2h6dx5jlv0nk,1,31035514014,31035.514014
cf,pool1lhgjma5lejn65er7lxfsqxa0lgcv9r9wrntse9wjm834qp89chh,1,30353000000,30353.000000
cf,pool1hw3cgyx7tvxh2fpd46k9sqgruu5pfnzt4nxuyv2w7nlmusutda2,1,30227805855,30227.805855
cf,pool1l3fvlzadk5hg78wy3e304s9t8tjzxnu962e2fl7tq8x2yg3mz6l,2,28312971460,28312.971460
cf,pool13xh3tgwzhr3hn25v5m2dnvqnfcmnzghcfah5t7kzufkywuy7w7v,1,27998647100,27998.647100
cf,pool185ev4czpm5hc9xud25xlcz5lhpnl2jztqas6mgxujqke7j5mdzc,1,27748859821,27748.859821
cf,pool1pmrgd8snhv0nnj97xcg70nqqhg0v9g3d0e93jl8vn23wxtsxz53,3,27425383565,27425.383565
cf,pool17rjst78s67lvellg8s586rf076jxa3wnsdz730f4xk2zwuhrtej,2,27266206154,27266.206154
cf,pool1nz9h4raywm6mu2v8l7htuaqvmn06l3mepuaxynpzlwljsf8txhy,3,27110286143,27110.286143
cf,pool1dkww2vlysa8lsnuf5rca979zdsyr3zvt59hu7e420yxfunkka2z,2,27010180207,27010.180207
cf,pool1fm57fshvdlrgs5pnpk78tnxha0me28equyy96vj0xm85gy5chv0,1,26706106008,26706.106008
cf,pool1j6zqawj6f58lp4p00t26eqe58gxx4pa3cudlzpkv23y92nlxjzd,2,26542438238,26542.438238
cf,pool1k53pf4wzn263c08e3wr3gttndfecm9f4uzekgctcx947vt7fh2p,1,26390742722,26390.742722
cf,pool1dmqzwuql5mylffvn7ln3pr9j7kh4gdsssrmma5wgx56f6rtyf42,1,26350000000,26350.000000
cf,pool1rj6apcqxcvavaxp22f75zs9upphena7ntsnut2efvq98g4404up,2,26279309910,26279.309910
cf,pool147en6w8f9cplnn5x7qt4ese7fpacmmcwuffrtu0yqxpaz4agppr,1,26197454722,26197.454722
cf,pool1vw0rqsvfx0ngct7gfmlz5j2e4gap6sd9pwrmemhd488eyxvm88r,1,26042817955,26042.817955
cf,pool14mumny7t9l4ydjkqkllylxzzvwf0s5te9vujqet82eszj3d6ccm,1,26000000000,26000.000000
cf,pool1eqa7kxx4xg35cu4rqj4exkvzhenscgh8wxez0gl7hsagygp79kr,5,25974784381,25974.784381
cf,pool1dghwejqptsjtf9k8paspg9rhl8humxx0nh7sk37j0ada2dr9mqh,1,25314631586,25314.631586
cf,pool1twu4rn366744tqq9g66ruy3rete6842z7nnm4vy0q5jaqd48867,1,25226414772,25226.414772
cf,pool1ufp38a9zwlvvrzcyxaxdrvav50nd7az5lyuzh4t0h3qp2gqamsx,1,25000000000,25000.000000
cf,pool16hs0jxw7h6pwg3ru7rcq3yvg4csj7lhmcpj68kqem2sh5nt8mwk,3,24344112788,24344.112788
cf,pool1g8y2gz4sk7xhyaj469jlj3njyu5dlvqa7t7v9c2gk0yc69879z8,2,23293547009,23293.547009
cf,pool10zyf32q3w3n9x940j6yqgkwuegzn77p94wcmpku6gvmrqw8a97d,2,21923045754,21923.045754
cf,pool1ljywsch33t7gaf02aeeqkqpuku0ngpwl9fm04t7u5sl5xyunmgp,1,21794397003,21794.397003
cf,pool1myvgx4ef424e6nw2strqq7dxcepav52plyyhxrk0avaw7y098l2,2,21403352196,21403.352196
cf,pool1jyutduy73e5u9877uns3k9rm0tf4r24j8lrn4xtkjpl3q5sn5mw,2,21114579622,21114.579622
cf,pool167zl76srpt5a2gthpsq0ye9z4fpray5vsh7xyzcn63hd5mnw7fa,1,20983392160,20983.392160
cf,pool1heks0vmxkfka2amg9c8yn8qdsxvgmzelfx6jhpfkj8ht5mn0r2m,1,20632140448,20632.140448
cf,pool1a4qtpgce7cu6wzc79fx7qrc3938hkl2gf8c2h5jugvm2gnu86l7,2,20371654792,20371.654792
cf,pool1fmcv9p7vv754rwc0p6ud2mgm76vnn0gq0gngrk7rq400vsvhsvs,1,20013000000,20013.000000
cf,pool1xrrrr8gldqz8pjxj6j8c638a9py04xuv66kfgn2dlsx9g52te0t,1,20001000000,20001.000000
cf,pool1u9gudcfadehlarkh4xdtgrf3zeze978mrnhtrvjdkjwj7wxvcje,1,20000000000,20000.000000
cf,pool1l37xvdpcl49kr3wscpjp9pr854g06nnjrlndtu3h7k6pvfapgap,1,19208271500,19208.271500
cf,pool1calq8kjzrvp83l80rtvgmulausl99q4tjfkz2lp227vkymd5wgg,1,19011815043,19011.815043
cf,pool1szy2tdjj8a4av365wk3q2fqg9srllmt0383e6v9p664ng076x9e,2,18410768854,18410.768854
cf,pool1gqgyta9sku3crjzfl9kj7kxsgfkt98y98yeu09kx22zscrezuj7,2,18327620350,18327.620350
cf,pool1d2ycxn7gk0zlece3t7yk5ed34lm6z0y29xrqugd6swupgr3fv83,1,18023386230,18023.386230
cf,pool19wypxkajsrhk9cce8me6yyp3cx2yvq3823nesqgn8d78ju8crwq,1,17560000000,17560.000000
cf,pool12t3zmafwjqms7cuun86uwc8se4na07r3e5xswe86u37djr5f0lx,2,17246333903,17246.333903
cf,pool12m0v0myprg2nfvlymzaghvjrzhnlzkh2psn3sur2nhkj5wpkdmh,1,17196831551,17196.831551
cf,pool1fftlhn68f3lejs2u39pcd5q33zgwnlumrp20dr6cqqkxwyuft2r,1,16589992300,16589.992300
cf,pool1u2d3guvld9rk0586lyhk2n8kvkzmem7czwdltgem0mgczqd3ygu,1,16506043659,16506.043659
cf,pool1udwnjxxvwzv05cw70xgt4wedsl7lk8r4xgsw2ws9hmu46zaz2f9,1,16155827000,16155.827000
cf,pool1yvf4nxph69ztm0tgj73ummxq45kfjhecyad26e3xc2002xgzalg,1,15600588932,15600.588932
cf,pool130f7tnlumxe5yuzsqqphy00cal8yugh5x66zgnz48zqyypns0k3,1,14365911474,14365.911474
cf,pool1j099ctc7kcc9fa78dz5qwsy2g0n96lrgletwxvxmyzh4zd7ck0j,3,14263867280,14263.867280
cf,pool1njzry7kcm6p0skyqr5hkn8j454c5mjjyeavfwxxytzz5za8v6ud,1,13932711175,13932.711175
cf,pool18v9r8afalh50l4lstct2awdc3zspnvurcs7t45nv29uc2mnxc6c,2,13893872681,13893.872681
cf,pool18hkq2t8ss45h4fkr92f52flhc4mpzedx5mcz4xhnpj0dzp76028,1,13668874986,13668.874986
cf,pool193uec04jldvah7r52q86wl033g4v42x0aste8jfg9999qepaxfp,2,13619846872,13619.846872
cf,pool1dqlgn7smehsnj5ztz8almy2036lfhrdjv79nmg9tmje0zzt620h,1,13184717333,13184.717333
cf,pool15wj590e6gsmpmttrxjd0emck09a0h9tazd2ww77q6duyvg8lyum,1,12750375958,12750.375958
cf,pool1qwa8x4u4a2pff0xdv0haxpgk3tyrvl5adl2lpf3ztcftqruhea0,4,12724659096,12724.659096
cf,pool1p2wmgvnvxvwyxhy7h6guzjesqwp3ku8t5kskcul69n2k7n7gyk2,1,12692301240,12692.301240
cf,pool145dkdplkqke4g0unzkjljeh2wr797d08k2jv822rhmmc68xak38,1,12637670391,12637.670391
cf,pool1tcmk6at0dmkytxgq5j4u7fgsx9kytvfu7gz22lrs8hp9ztu7arw,1,12515625303,12515.625303
cf,pool1mkjtce8r8yeku0mmc9vpwl0scuwuwc8lz89ckpj3k0kwgvlunv5,2,12128114372,12128.114372
cf,pool1fg42yz0qpu5jd0gd3g5xty4mm6jdxkje8szag8h798nyyxw6zd3,1,11403526000,11403.526000
cf,pool1n3sjq3qvu5vvcd6aud6ndcwq7r3ghmkafcg60gznlwfrk2ucxku,2,11004617603,11004.617603
cf,pool10ljdn3zwsh7vjkxf6t250423l5qy487x83st7m8a53jxznrkw5g,1,10999998604,10999.998604
cf,pool1r4hj35clvexkq0j0cagcxrt9945cp7agzslvjxpfa9fg62qpemv,1,10991302196,10991.302196
cf,pool1jx4ss2zjage3cw0wht3450328y82yeprmq4fr3e2qtac2rhezkv,1,10749022792,10749.022792
cf,pool1n0uxgs5qfk5n9xl7qvq9jt8zuu02cntrsjnjayjlqtejyffnemj,1,10697458180,10697.458180
cf,pool1xru6f3fflzwkptgm68pncrsncg9ngllv0jk8jnz40m7wusfhazk,2,10679053137,10679.053137
cf,pool1ykwcqf7r8mj9fmprr9f3y62ftsrlalxm22j383gfpav76ddrc25,1,10500000000,10500.000000
cf,pool1ywpt43nttzjd7883wafg255mh0hmjypwe65ercw6p2sxg5lt7ez,6,10205725244,10205.725244
cf,pool1jm220zs5txnxe6nt89hajtm6hwsf902e2dwjrtfuq33uw835g65,1,10166279517,10166.279517
cf,pool1lfhv4s9pp76krhn5hk2vzmhc5grjwf26nvg02m6f4dc5sk8akt3,1,10069000000,10069.000000
cf,pool1h85s0f86k4hsceqdpr906d8e99vn4yqu4ewd236ajlxpwxavz6h,1,10040201424,10040.201424
cf,pool1qqqq4md2rfdt75qvh3x9cgmkrgkl74ctcj3fnxpu3ylcudl22ex,1,10000000000,10000.000000
cf,pool1s5pue3nn7vegwr327cvnyqmd5h0cvse7wksf6drup89gvgxpr7l,1,9800000000,9800.000000
cf,pool1qqqqrwzy7njvjq9wph7usj5gghm3py9c97688ek8pgc7uem9cfz,2,9011421761,9011.421761
cf,pool15f9qklmaajysmwx9n3rkgc5s2g3rfffz4x8spnedtzdgq43tpe2,1,8999818571,8999.818571
cf,pool1l6aeyn35nkqkn9lqqlwqnpraakdzuukjrqprcrj3sctk6hhe32k,1,8996819539,8996.819539
cf,pool1nwt6mxqus3tpzrshky5h5kykz9rjpxmacrvw0z6yak9uk5p5045,1,8798908407,8798.908407
cf,pool1ddg6t2h9kj6lqlec4ncjs945lzj43m3ggrgdhf5sgzhtygpkznz,2,8487304179,8487.304179
cf,pool1lqpymyzg9glc88r7urptuv0d8t2tu9ty7xtshvxmgpu0j4lp8p3,2,8289600000,8289.600000
cf,pool1fyp482ntshhm9zfz4nv7pmsaeakscf5mnuzcxuvtqf6t56fc7l0,2,7705121694,7705.121694
cf,pool1sysgx87cwxnqy0pqn8g97gdhd0dmre9rw3jvpn2k7apuwa7cgkn,1,7264717000,7264.717000
cf,pool1whmm0hkxunyhxsr6dfjpx2tpvd05qhev820lx9vcmvqa5wjc6nh,1,6862832019,6862.832019
cf,pool1k6knum588fm9fe5tmljeytyx65rv6h5jn8au824t86zt62nyd9e,1,6818371019,6818.371019
cf,pool1grz62pdyyakffeymsjxpkz4x9382y3zhfa8zu28tk2fpqxm6p5l,1,6546412580,6546.412580
cf,pool1ty7lh3nvtwxlcpqg2x30fkr3j9ys6nprztr9m4zp3aajxyjk2vz,3,6332186400,6332.186400
cf,pool1dj4l8qma9zzqqzhsawdkvxrs7qyqyv70kn56ywdqqazscvcqvva,1,6232900000,6232.900000
cf,pool1xy24e74lkxnu0cm8hp70cfdkdqfj9qm2544wtmeh6swqssq6ltt,1,6020000000,6020.000000
cf,pool1xmsdhync6k6grkkj7tuycskjpseykpr24luhlazl5nsngsy87gm,3,5898522475,5898.522475
cf,pool1yet04d4ykpp7me8uc2jx2glxrx88kt9uhmv6jeh7xkmtu5zucna,1,5622052566,5622.052566
cf,pool1gslrt6mmljsqkzft6nd0q7w7g2fyhxpxx6sj4ff68x22kwx6unm,1,5468833015,5468.833015
cf,pool16dxn8c697qrqtzl3xe695trtde2hvgw0qtd65208ruaq70hv4ud,1,5412000000,5412.000000
cf,pool1sghwg652uwe7ksmk5laxxft58j6km6prahvnddk3s6zgxek5qen,1,5380613000,5380.613000
cf,pool1zj4h7kc6v53q9r8x3fwzfuayf2frwme8u5k86gu0uzeeuvqxgul,1,5000767707,5000.767707
cf,pool1rcd7qslz3xnpnk9u6tcwegy5r2574uf8suqu24ptg637jha3sr5,2,4999734954,4999.734954
cf,pool1h0524mtazrjnzqh5e4u060jsfk8lpsqqjfpa5gygjwuhqu34wvt,1,4969751600,4969.751600
cf,pool1xppj5zu9kmuqk05u6dtd3dmtj7fl25cvjyzsc95gmfyjywaslnp,1,4613173400,4613.173400
cf,pool1fpu5xurq3jx5rn626ejcx0dzzzk5lmtvdl2qkj9l4kw2sjp50dz,1,4551000000,4551.000000
cf,pool13846y7q7tng3endxhet9qdcz5w0fjs09ytcye4dm5g54wmyqeqr,1,4375138915,4375.138915
cf,pool1pclcqwg45da00d4py9qfry3k86w7vkzjgfmvyrpx75g7u8t9nwf,1,4299227063,4299.227063
cf,pool1rpjjz68kmmetyxztmrstrwgz8lxf6v0d7vqgw98r5x8rc50jrdf,4,4297749367,4297.749367
cf,pool1l5kwfudnqrhw3k4lwzcppu36nun9puvvr7xnanuz8a2zx4jaek5,1,4064220840,4064.220840
cf,pool1xj5f7a79lnc9v0gjn00fkf2lyzexngka59tpcew5rrkyqveagpt,1,4008825743,4008.825743
cf,pool170028ak8q37qf4e5lf7z8eyuscgcrqgzn9lh58a4g9ngzd83a0h,1,3932063000,3932.063000
cf,pool1larpvn53yyufaf8fh89nrrpgruqcq8mgxrtdxp5y87cqse3yfg2,1,3585311000,3585.311000
cf,pool1zkdc6ve9nndk7vxnjlalhqt4hr5h8auz5qzjk7lrjrqtv23yuy5,1,3550000000,3550.000000
cf,pool1ycn0kca2jx6tw3dy2u4ya8qjjplnp53jt68upg3c2ls5zqst96x,1,3463225567,3463.225567
cf,pool10quq4wlghwrvmhdzc7geq22pyhzegccwj56ax2g8hx0cjfahufs,1,3210368930,3210.368930
cf,pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk,1,3022691340,3022.691340
cf,pool1u0mc9ywfxl529atxyajuz3pgqnwgnk6w7lejjmjg22ucvn7z9vh,1,2900000000,2900.000000
cf,pool1zga7fc8swn5l4rha04ddq07m2rc8rh9vxqmc56j4k2l2xy4lw22,1,2682978490,2682.978490
cf,pool166vvvlk496szmtn4uz6wgcq6djryjk70grpap02yxyspjzkr490,1,2658286657,2658.286657
