feeder_address,untagged_creator_count,total_feeder_ada,first_creator_epoch,last_creator_epoch,exchange_entities,exchange_likelihoods,exchange_categories
Ae2tdPwUPEYykcfj9FcmJi9MMQUJuUfQWsUfqWw1zUqFEBxBf5vTZMXpqyh,1,190.000000,243,243,,,
Ae2tdPwUPEZJKTHRPt7xYYLD62pwD5Mv5mXaQhZTzKRR9erakb25oecLmx5,1,188.329600,248,248,,,
Ae2tdPwUPEZ6HCb6rG1K54Xe19Ju6VgveUaQ6rEYAJE24pFtmrY6qzCqJeo,1,183.768901,246,246,,,
Ae2tdPwUPEZ64XaPGz5XZGa5YkWpC94LCYfsAfGK8FwHLFAugVKd3kUqqaK,1,182.021767,244,244,,,
Ae2tdPwUPEZAXnCxbeybJqDZQV3M4mRGQUi3WwB39KrWQjuhpV6Vj6KX1hW,1,181.974000,212,212,,,
DdzFFzCqrhtD41WDtpxbwfb7DEp9ftk5Fx7Qu57gY6rKp9tUFwMWRVLGZfr89eehandEJrRpeESwzGfQmJhso3HpLSZL1kCysPNPgf3F,1,179.640000,227,227,,,
Ae2tdPwUPEYxayrFpLTdKFGXGJKrQfqm2nRLkvFYJAhP78Cm9wbBsW6LsNP,1,178.200000,238,238,,,
Ae2tdPwUPEZDPWhueTJmVqDGPHeTiQuhzmVsRSBXPAWCv8bYLjHq94PmNCP,1,178.024219,246,246,,,
Ae2tdPwUPEYzr7YLbVeRWrw7jVZYmP34v5nsWv7atPs3812J29hwiLy1tzx,1,177.845446,243,243,IOG,NOT_EXCHANGE,BYRON_DORMANT
Ae2tdPwUPEZLXf1JzFb8dK5gT9xDv9aAjEjVB7aZBQk8UkQbiQQ2ZKe7ejr,1,177.000000,248,248,,,
Ae2tdPwUPEZEAMULGbuzUrgvRTH1MCgmaY7Ug8uxbarxVekx73VfQ6qrH6T,1,176.627494,244,244,,,
Ae2tdPwUPEZGve6bzNwQMsraspYi92rdZkPpiEUneKoRybd8gkUJi1xtjuF,1,176.360910,249,249,,,
Ae2tdPwUPEYzuEJkufiqjgaWUcKxowTnTBPbZtergMawcUs2refhZbbYPP7,1,176.067194,248,248,,,
Ae2tdPwUPEZGXyr55hujRL5TCoE2xpb1Zmcev5MZbKB65beV2Xp2cZLswAL,1,175.825000,247,247,,,
Ae2tdPwUPEZFoPKm7dTnj5vLfVvhWwmdfe1HPrLdXFig3ivhSG1vw91Sac5,1,175.507146,231,231,,,
Ae2tdPwUPEZASGAAdHFC6qisjajRDFkrtAVsmmDhRi6xAho4PoiY9EY9DB3,1,175.000000,214,214,,,
Ae2tdPwUPEZJWBY5JHnFU8sstRYKvaK21rRLjNFXmB9E1V2DXb7qC2noBus,1,175.000000,248,248,,,
Ae2tdPwUPEZJVpGNsb6J96gENyhXXq8abGu6MPbb3GbsVm83oGNjux4rTx3,1,174.474000,242,242,,,
Ae2tdPwUPEZ3iwcZdRvhA1GEwTbng1wAB4FEtHRDvZi8KmwFtBDXuQg2RrG,1,173.619048,245,245,,,
Ae2tdPwUPEZJyadt4TSiGPXfTVD8rLGZXqMLUxZ2s9EzS3CJNh5V5AZA7ve,1,173.265819,244,244,,,
Ae2tdPwUPEZKWWyLP4Q5e89DyhN1tamujymkZwBKvPJZGMek5nu9KXREVTX,1,173.000000,240,240,,,
Ae2tdPwUPEZGViC4WMXXfaNQLtrxb5Gt5RHTXPzEdSQbTnPtHDpqzvKWan6,1,169.300000,248,248,,,
Ae2tdPwUPEZC6eezunRLpukfyULtQCSbeo9dKcii7kGHV5s9uymRgB42nmm,1,167.000000,248,248,,,
Ae2tdPwUPEZE2gMRftpSHi5pEW7tk9cutfLgoPntBtkb1UBe9FayStkkkhM,1,165.830000,248,248,,,
Ae2tdPwUPEZ5zEA5PJBj9GMFfi9s5Kfb9PeheoMYUdJggr6iAseztwCPWpt,1,165.303529,244,244,,,
Ae2tdPwUPEYweYicAWQcUuq1DZDhQGsp8NV875PgxB5zqE3wZYo2rxpWwSE,1,164.834000,246,246,,,
Ae2tdPwUPEZJooE25PZbwjcpDNpqAS788TKVw7FhtkFRkL71nPaJ5zFKW6j,1,163.000000,248,248,,,
Ae2tdPwUPEZF7oUBVQUfjvJUokjZG9DspNvMuFSrA4awmi9ZdZStVGLNtrC,1,161.601837,242,242,,,
Ae2tdPwUPEZ45trKPr7EPFwFE8nUVNdXJn6QL1qJUJJTxRzAuvSCaLRb2Kx,1,160.031956,247,247,,,
DdzFFzCqrhseFtz84txRD8BbeJZMzamwEzdg5AQfbTsApS4AxEapqEuzx228t6RmyyAcNVzw6saom2oBGsN3Bq52k8BnGHHtBh3A2d7i,1,159.680000,227,227,,,
DdzFFzCqrhsn8v1i3HR5ayBi7V8GEtDX2JKXJTnNLhWFAw1RF33qvH3cm5NvZfVPwp7yRdh4UPJZTy68wsRwd49TtkeauS6LPC2fr44e,1,159.680000,227,227,,,
DdzFFzCqrht3ZyB8zp5rUBUCJkhhLjZqXH1Xv87bosErXNhn9VDYp1JFsyfSZ3bb1HaDYXoTUV6CiWWJfHC2Cg8cGjJiGx67L7D5iH9R,1,159.680000,227,227,,,
DdzFFzCqrht8Si7YZ4WacHxsMiD1TMBvzEkC21FozDh8PhqX8K6ErSzAhbPJVonA2Mo4hcC1v3Fg6QgBfDTRHvpE7imMfVfni53M3mod,1,159.680000,227,227,,,
Ae2tdPwUPEZAja4fjshqZV7i8NdHQzsActte8f5DsvXqbjATvHmjSf2pcKw,1,159.000000,248,248,,,
Ae2tdPwUPEZ8tH5ehTFQbxTvDTdRJKwPLJYjqqVEwF8wBVsV49ZhjPtnLGV,1,156.738775,244,244,,,
Ae2tdPwUPEZDevARZXecvxPHJee6oSusqqvaQEJQibUKTLcQGK7zKG8pRPL,1,156.162387,244,244,,,
Ae2tdPwUPEZBdNsFeRPee8e8jDqMRtJMnB6K3Uf2MCoM3PiWd1E1iXs3tNT,1,156.000000,249,249,,,
Ae2tdPwUPEYyBMnuLqPXw49MJeG79RYUkM1316kT7U8gboTCxb4RR2awuS4,1,155.843000,245,245,,,
Ae2tdPwUPEZNKA3sv5DVoX3TZdUUgZ6oNH72xJUEaEeJzyvKj17aP9xoF92,1,154.645500,248,248,,,
Ae2tdPwUPEZEGtMnsMUnpqDrpzWYzPD7f2MVTyC8fWX8obtE333pkuFhcM4,1,154.607216,244,244,,,
Ae2tdPwUPEZ7k7GAf2WWYYQF3S3EXmQmanz3AoCsS1pCcXounwD3H8tN79y,1,154.500520,246,246,,,
Ae2tdPwUPEZ6Vn3ifWzo5dEeDzUxvBM7H5uPGCMHueHd2ERtNzEHv3Dqz9L,1,154.000000,248,248,,,
Ae2tdPwUPEZGzACzFVkjvPnH5atDzsjEAMRfJerzXiHqpCXnK9YTAW9fvpM,1,152.000000,247,247,,,
Ae2tdPwUPEYyVjX8kQ96iQWDz85vLDgGaSJkT6xeaVAVhKecZ14mHpcZhE6,1,151.847000,246,246,,,
Ae2tdPwUPEZK9tR6Bxb7C7fCRyTesfM95nq3SA3JL6hrDfU8L3yWdvCbUGK,1,151.081800,244,244,,,
Ae2tdPwUPEZJsJnRbMkk5fwa8ZL3CS4LBVq7QztBNoPuWfwXuvavPoQ3H74,1,150.996285,244,244,,,
Ae2tdPwUPEZN6WXsL4tUEazpJBan1TQyDLdCFC8Evr67coFZgwDDKcibkcx,1,150.800000,244,244,,,
Ae2tdPwUPEYzf65CECftErLRbE97Kq7ZLk7LK9fjmnxzkmatEokj9evU7kq,1,150.000000,242,242,,,
Ae2tdPwUPEZ4wF9kXB61HRnKDfFKs9zVpTQcMNPy3h25Jr5zAAoAF5QJTpo,1,150.000000,244,244,,,
Ae2tdPwUPEZF5SkSK72HJZbVDSJzKFtvuibyuwB3UL4BwMQrhHjoBUK5RvW,1,150.000000,244,244,,,
Ae2tdPwUPEZKCg1Q3oUqb1UWwvRpYNWRNQfcdvAwzV7q7rbVA3VTxUZFnb3,1,150.000000,248,248,,,
Ae2tdPwUPEZGZxPMyYCpe144jmnuS89VEYePogrWUBaTeRT4dGSsdSskJ3E,1,149.709464,243,243,,,
DdzFFzCqrhszUSbVYECSRkfZTyGFxTsU4KvxsXiRWXujkkW71ujDey5YvRrQvagBcLbL1jTcVtyJxVZr7HGqnRhBx2n5he6HsH73woM8,1,149.700000,227,227,,,
DdzFFzCqrht3U1t9Dbe6QD7hMtk6YwP5T331i1e6iSZdEesdsT9vvHYWJ2XV9bzh5XEnFZNbBduvHdEpMXkondc5tP4CmiYvGUc9RNu3,1,149.700000,227,227,,,
Ae2tdPwUPEZ3x9ZHDp6eaBi2k3JEQfM2VnhDmMBiJtg4pEb8yr4YqWZDzSw,1,149.000000,248,248,,,
Ae2tdPwUPEZ6dfpYhFAUaqHk5iH96CHySU3br13yCuWe6TPN5Fp8peyn2ce,1,148.850000,244,244,,,
Ae2tdPwUPEZ1t25FaPb186SLq3uXfLMtai8r3PBhxo1FoXu7p4HFjwqn1Fv,1,147.365841,244,244,,,
Ae2tdPwUPEYxX4mkwmbAnFFpedujHWRR3XZS4XsBfDWnMVJqpwm3WDGCsMF,1,146.092801,244,244,,,
Ae2tdPwUPEZ3bCPKG4PQquE1ESiDxqBCYJ1y6sBfS9p33WTKAWMP89eaGdB,1,145.000000,248,248,,,
Ae2tdPwUPEZDUCLgxsTj7yFLFHpK7rz8Tmit7Wpz4iMBB1BEPJ95Edah8yv,1,145.000000,248,248,,,
Ae2tdPwUPEZGPhEafsu31G1GCxRVfkr3fCfcvBUVe3JzBr48MYHkAzy3NLv,1,145.000000,244,244,,,
Ae2tdPwUPEZ3LTBiKVReYKfrm9qr49rkwm4Ly1nXeHy1Ek97GsNSFuXBgva,1,144.905250,244,244,,,
Ae2tdPwUPEZ7JsKYYJUV2WYQrJYs8XYDUaWre2k9kqDEhS6HfyUmZc8dVfh,1,144.721767,246,246,,,
Ae2tdPwUPEZJAceGCvBo76pUAiCUirGrPugdBMr7AniRViZtAZbwMMXP6ep,1,144.200000,248,248,,,
Ae2tdPwUPEZBsQN6f6wtaJM2NYkrK9wXYU8zHD7x8ZWmJS536yenSAsDTmN,1,144.009300,242,242,,,
Ae2tdPwUPEYyMFFQB6NuTeY7V1AVbc5wcUKABhnSsiRFHKGwpmomGAQgNzQ,1,142.855000,242,242,,,
Ae2tdPwUPEZF34j41hHjh5QqtvQnxjr1CAZHfpUHfm14XLUTLGLH5mRHaLa,1,140.300000,239,239,,,
Ae2tdPwUPEYyxZsYyqXibQH1caCDTFp7VVG4cEQYcXxXGP1fdf3g7i9GSbH,1,140.000000,246,246,,,
Ae2tdPwUPEZ15K8Y4RhgRswBM2HNJT9RbXUDMsQNKWriuYdvERo4JVK7nUD,1,140.000000,245,245,,,
Ae2tdPwUPEZLCosadL6THnxERXaQffPtBxmWmxsRs5PQDbeLyeSrtEA8ALo,1,139.839000,247,247,,,
Ae2tdPwUPEZ32fNZHfVQsNER8D6tueVHqouvnBh6EvhmansRenRYFcQAVm2,1,139.821767,242,242,,,
Ae2tdPwUPEZDr2NurMEmPT4F8sowatQoM9FPErhfuvEDUpjwGo2JL4UpRRu,1,139.821767,245,245,,,
Ae2tdPwUPEYwMaVJ3Zoqh4bDkKHyvuj1A5tMNAQa34aS5m4jGkR1ie7vApY,1,139.000000,248,248,,,
Ae2tdPwUPEZMSMppPSn4qgfZ7aTe5SdfKC1F3i1ea9bUbxMQTH188HdM2nR,1,137.861000,247,247,,,
Ae2tdPwUPEZ7BJdzWhphnNLDw8ELi2aqGPdsoCJJ1EQQpniPxQgov5xX3iH,1,137.821767,247,247,,,
Ae2tdPwUPEZF8GSN3UfXEtsP5BS1xwpfuXumGb9YN6hCUZcfuA1rbmVpgAQ,1,137.000000,248,248,,,
Ae2tdPwUPEZCgy2jpm2sQL1koGVYz4sirfpxyUxsk9u2FMLTP42XZJMLsmG,1,135.623300,238,238,,,
Ae2tdPwUPEYw43mAQh2F1QGFdRzaJyUjn5GjTb3VzKdWRfKJWpC3bR9T7di,1,135.482684,244,244,,,
Ae2tdPwUPEZLUP7HmzPH6yPBdU3Lk6woFFbc3bR4SSARWZKQEWvFp65aEjd,1,134.268236,197,197,,,
Ae2tdPwUPEZD4f5mNVwT4JAgy2qnWdRTw5KqsPWYX3t8cnS2tT2rt5XDFZ7,1,133.800000,244,244,,,
Ae2tdPwUPEYzjHSwnxi1jZjgqg5Hu3LXvVtX4ojzJZnHx9AwpeRB2HHZS3q,1,133.200000,246,246,,,
Ae2tdPwUPEZ8P2AzZVPA8NDmtFdh6J33R7oaYCfx78FhukSXfo9iyR9yUkv,1,132.654100,249,249,,,
Ae2tdPwUPEZB1fEAbDProvRkYZz2svtD7HyPtP76s8E7fGxxmJL68EsfaSi,1,132.266000,238,238,,,
Ae2tdPwUPEYyY9Cvwo7aftERBu9Jx3RQ1Q2Rb6UGc6DKhkLc8Bm8xe7DLpw,1,132.215300,245,245,,,
Ae2tdPwUPEZ4p8BAJwSRWHFCj8PidJ5XVV6pqHbeZq7zqJMeFtvc8cSSnQC,1,132.100000,248,248,,,
Ae2tdPwUPEZ8Z5q6dMuKzQvf8h9BJ8cSMgVhzKpbi8XqnBZ9yyQRbsnE42p,1,131.519937,238,238,,,
Ae2tdPwUPEZ1epfWQJ332LY6LQRfsY7F5juTJB4TjwpKgowvW9BkGUqhpu6,1,131.000356,234,234,,,
Ae2tdPwUPEYwHpvnvCi5LKEBYfSc4AFturmYavScKHY7UrA6uPbzuoEah9i,1,129.733032,244,244,,,
Ae2tdPwUPEZC2jXaujCZk1oQEi4LwrV4jwLxMY5bqvisDLyZP38bYQc4naY,1,129.700000,242,242,,,
Ae2tdPwUPEZEaGPqiA6tvas2vM8xdfGFP37A1T4vsKo7hzUBRYo2sDmmzJ6,1,128.050000,243,243,,,
Ae2tdPwUPEZAyydcyKzcjZ6bWXCsfUFLGHzFpPowQFaQuPKaUTFqm4gEVzB,1,127.852020,246,246,,,
Ae2tdPwUPEZMt1Yt4B7M4ueky3PFogAfJkMkmD6n6oLGUbtppEXeNUWPNbE,1,127.002480,246,246,,,
Ae2tdPwUPEYzdV6jjLeqxiJLSLoSBdCvXKZvwo7vd8khrte24qrMd5Jne2c,1,126.000000,244,244,,,
Ae2tdPwUPEZAHCEZFRU57YLc7tbeGHcPbRSWB2Q4n2jA89NPxs5cEinT257,1,125.705962,248,248,,,
Ae2tdPwUPEZKihKBjBXF4kgvhMby5Y626eTwkCHk9a8vLQF8L2TYDRamLnB,1,125.700000,244,244,,,
Ae2tdPwUPEZ7fyiDpF6dSYfGHAvhtEaAkrzLz2UnZNXf7w7j25Rivo2XZS1,1,125.000000,246,246,,,
Ae2tdPwUPEZJsjuZ3w9SUaHg58p3oSBdoTZpAVJ3vtVPYgmPufjozKo4ADB,1,124.874000,223,223,,,
Ae2tdPwUPEZ5s9LoDkmGBgDjY94w6tgiWQNCcu7jzdrovVj4PM5PQbnmkjt,1,124.518600,246,246,,,
Ae2tdPwUPEYxPGQ25J2R3oSqbxQCZt6fw9joVLTtMLsPXSk4PzGKGZ319yh,1,124.400000,220,220,,,
Ae2tdPwUPEYx82ps9psdd83zGx74qCdLy8vVYMYNyJbiuvD9SpnDAFoPkDX,1,122.576300,243,243,,,
Ae2tdPwUPEZKvYSAd9UJB1xNMrovdBRrDq7A8JeZq845oXtczxA1tvVDhuR,1,122.000000,247,247,,,
Ae2tdPwUPEZEVDEDRft33z5ropaENfL3u3W7do5HBx7qwxrgkRya3gaMNY4,1,121.937156,248,248,,,
Ae2tdPwUPEZ96SdBy3ccoBZJ5HykGZXKDH8zSeGgAZG3vCuRCSr2YszLpKs,1,121.877000,244,244,,,
Ae2tdPwUPEZDCMCwURqmVLsTYRwaGvv4ZsQZp1uw56zTnM1RwAi1mDYFb9r,1,121.877000,246,246,,,
Ae2tdPwUPEZLbM5bnEkjmREFJtC9WedtDh8yp5hGx61W2pZWWUKBUmRS2we,1,121.876999,232,232,,,
Ae2tdPwUPEZMsWWyb4MU6VrWh1PqaK6N58AvTganogC8SouCZSrdveRPbCJ,1,121.626817,248,248,,,
Ae2tdPwUPEZGjtbvpw58EgH6TdGDS1aLUU1tTZFcxn4BaeVWmbUzy2tDGW6,1,121.177700,218,218,,,
Ae2tdPwUPEZ8aTYBq2s93NBG9vPWLRBioKvqXVdQB95XvPnntMhfDYVkjhB,1,120.100000,249,249,,,
DdzFFzCqrhshxbgHBaFfdaFka36E5nBjYvDp5vydsjTQMsV8x8dKKSmkjCqWD9EnupaBGE4QiSS28dZFZ1EzxuSiDfEurkJCACjDZnWj,1,119.760000,227,227,,,
Ae2tdPwUPEZ5zHihygCsCYathYwtGgsiw7Cz1VYoCTndnqKmLHLDhKNHkSs,1,119.000000,242,242,,,
Ae2tdPwUPEZE9k9JnxgmGaqJCSj4Fc2y2hCrdQ1Yy5mWVXECr1Vk2Q7ukPU,1,118.780263,244,244,,,
Ae2tdPwUPEZ5cmEawuanT2FhMKFWyqfY7Nz338gcMLaHhkw2jtkGetLvh8q,1,117.923415,246,246,,,
Ae2tdPwUPEZJHWa94hTxX6QqLbTNS4S4vSUamUn312HruQhtFoFF3iBsywX,1,116.858415,244,244,,,
Ae2tdPwUPEZKxb7Mj5YADZqiJQVhtFQejZqLXDYKnrR6DD2SS1zzdNZ4pjH,1,116.592000,244,244,,,
Ae2tdPwUPEZ7WjvUt9qGaPbYDceEs4tDmyhnpkbXEs5oWESJoTZ86UqFdAg,1,116.382500,248,248,,,
Ae2tdPwUPEZ4q9A5Moj9mrouYvCCmXtjPdL7V1bszJZyeBeDEKe6WPp15rJ,1,115.015778,245,245,,,
Ae2tdPwUPEZ3oqQ2uBe8KpNqyWYMj71in86nve9YKgqphFJJEacejscm32u,1,114.399655,244,244,,,
Ae2tdPwUPEZ1x6o8jFwBqnEwWqzZxMpngKw7ha6qQ6AuF5oGTZdmFe3SijU,1,113.569999,248,248,,,
Ae2tdPwUPEZ5CrT4Tk47eKY68XZMS9ST4JvVYP3eQ9GrmpNopc8v2oqbZkR,1,112.153625,248,248,,,
Ae2tdPwUPEZMoeebfUFfqnm7VqyVuvEaeUoAHGMqrj99DibaeAKUCJtThcs,1,111.440000,249,249,,,
Ae2tdPwUPEZBduFaShxU3uGrHo2zSHjcZrRHsehsVG4JsPrrArN4Z76s4Y9,1,111.000000,238,238,,,
Ae2tdPwUPEYy8KBLCpvZptYiPCU1WDadzTEgbFEzGLPtPzTxchejJmQKXA8,1,110.888000,248,248,,,
Ae2tdPwUPEZA1HMKMAjJwQ6sq78cXf3EmVk1ziq5Tj1k66ozmEhfdmWjhax,1,110.700000,248,248,,,
Ae2tdPwUPEYx5JMXC8xBdJbVnLdRrto9AXZUrTi7t9HRDz42MquhTQ4h1ys,1,110.347000,240,240,,,
Ae2tdPwUPEZ4sMxu42ohsqiRgU4v7YcNHnasFT2sYZry2yPFs1y898Eynij,1,110.321650,248,248,,,
Ae2tdPwUPEYyEhKYNXQMXMdANsskoeVdkgZyBcp9ZiWxp3HH4hL7zhNKjKW,1,110.224617,239,239,,,
Ae2tdPwUPEZCyh9o9MEQ1rUgRgLtkbEeAe3kQqEapu38L1hDJC3c8HtCph7,1,110.221767,248,248,,,
Ae2tdPwUPEZAmakMPrM1r3nG43mh98vF4kB7X7XsfddPSUR3kZGxXdTedJz,1,110.000000,233,233,,,
Ae2tdPwUPEZBCTw81nk4RtWRHvXnULcBAsdHpGgFgExq3MLmJh7uyEhuW4G,1,110.000000,247,247,,,
Ae2tdPwUPEZFLGvtcswEofJfm52yHW1R3CUpmr47rfhSoKYJKLdDJxf7nSC,1,110.000000,244,244,,,
Ae2tdPwUPEYzcxYm6ssjTCBJB8uMhGWVwxtnF7FGhx4aUxxEpXFna1WAte1,1,108.547858,232,232,,,
Ae2tdPwUPEZDRdCjfkj66fn6tgzRFwVKWditPvqy1iCWcFcBrja61txSm4o,1,108.035027,246,246,,,
Ae2tdPwUPEZ5SS8TLawv69XAabceg26CEN7UfrrA8sWeGebUSVFCH6d3y9p,1,108.020140,248,248,,,
Ae2tdPwUPEYzcZy4BDHi5B1mkvpNS7Z7PG5Zqw2mwNhCmAUmCvSXBS8S93Y,1,106.892000,244,244,,,
Ae2tdPwUPEZKpx8XXMZ9r6TncfovuLQiEFQ3HAeJsV9BLJTC9eMz8NZieSg,1,106.428400,248,248,,,
Ae2tdPwUPEYwukCN5mLxDWCHSouVkYen5r8HAhiwqRExueV1qCzSiruK5s1,1,105.600000,248,248,,,
Ae2tdPwUPEYwWHqrc1ceU3t2cTVDTMR3yEpHyRxNWiNK1b6PzL7h6ozpJzN,1,105.449810,242,242,,,
Ae2tdPwUPEYyGwiS7xCa9fHHCbeVSsXQKGEJ35YB5he4i4MaLCmDkCcBzfX,1,105.300000,247,247,,,
Ae2tdPwUPEZ2k9CE2Bphp912MamsXdcotziPcG4dqzGJqpTBFCtNGrnMkiY,1,105.000000,243,243,,,
Ae2tdPwUPEZ8usyajNbY32QeFB25z5FYZnacrDw2idqgj4FvDT9hhaDyuvz,1,105.000000,242,242,,,
Ae2tdPwUPEZJNBKyi3VpM39iaf9DA5caoCQjogTbanxu4fw8vqELLLFYKdW,1,104.600000,248,248,,,
Ae2tdPwUPEZ7po23hgUJMGXg2Pbuy1gDo19nFJ6xuJMXRXtCuZ5X6ZTtXFf,1,104.460196,245,245,,,
Ae2tdPwUPEZ4X99qQ4LXdgVFSM1Mt6Ww7Aa8tWVRsCQhRppqMTSz77CzVj3,1,104.000000,242,242,,,
Ae2tdPwUPEZKmSoSahuQdhZJE3xyHtGtoDM8MRX4K7yL5YMwB6JrHVEwkJ1,1,103.991000,249,249,,,
Ae2tdPwUPEZKNH931KgQ33tsoXFbcMnKoTaU3rM8ByDR4qxhfggcHvNCQiK,1,103.968500,249,249,,,
Ae2tdPwUPEYxWUh56CvX3VRLNXbwYAFy3pgZYV5Jv871SLyYT7BqDSSh1kP,1,103.925388,246,246,,,
Ae2tdPwUPEZGbTybEC3bbJ2tUpGoBqbxPqeSMUKRo9pQkdG5dLWqCvTqn3f,1,103.895000,239,239,,,
Ae2tdPwUPEZ9PpzNGiWfEozQ7RgmawL95pPVftfPcwXviCLEiZwyVs8FDcw,1,103.000000,247,247,,,
Ae2tdPwUPEZ3kmQqzyb8gZSTFfZveeTD3PLJeD5mqCgpaYcyxaLMo3szj23,1,102.000000,249,249,,,
Ae2tdPwUPEYyWbttgWqvAACLSv6n7n89pTMu9LWxrijWwnJpduhC8Vebph2,1,101.497400,244,244,,,
Ae2tdPwUPEYyTWW3S9nnziXKCcqobnbnVd3dGwdWbzDB6o7uGeLDK54njcw,1,101.034619,244,244,,,
Ae2tdPwUPEZ72FzigMcWYHRKE2yQLrngk9AGnCrEwzdJNTa6TzwzgSMYanW,1,100.896000,247,247,,,
Ae2tdPwUPEYw3BFzZR4d6JKjyAkKZiv5UH3rhpECU9m9Xfwf4UGUhQ1AQY9,1,100.714656,249,249,,,
Ae2tdPwUPEYzQfc8GEmPvc5SiPs7gZdYTUCmZVEjyribHDeQWQf5CbDWSnp,1,100.700000,244,244,,,
Ae2tdPwUPEZHLWRoSdKB52SVABZ5DHB5cnbZpqTRnVzn9HBmE9F3mesMc1A,1,100.298600,222,222,,,
Ae2tdPwUPEYwHzvh77x1ss2U4hsRXFLF4Vj4RvDPWpCzabmY1ypgo6cMu1k,1,100.000000,216,216,,,
Ae2tdPwUPEYx1LpBZKvJMWVUBxdooZJVn7hnwCi5JZv398VxJ7Z5N95Hvvv,1,100.000000,246,246,,,
Ae2tdPwUPEYxXUEMsRqq7LDeDjRLhi7EAvQvw8VmpZh8pDCAPdX9kn3sW9X,1,100.000000,242,242,,,
Ae2tdPwUPEYyAZyjtxoFDrpbcbTGjSVNYGZdw9mjWTeDGdK5F8srPY5Y9xk,1,100.000000,248,248,,,
Ae2tdPwUPEZ4Ce5nkGTyHsuAY232d6Lt4tSNBdTQaKwpNDU4d8oagthcAkA,1,100.000000,247,247,,,
Ae2tdPwUPEZ4qmhi7rcfukJv8X4CSVMrBBFsqB2FnZUiDuHABPyxZGR7VYH,1,100.000000,201,201,,,
Ae2tdPwUPEZ5hz8BzKhH1d4o2snVLVbPt2oXvQCCRMGTvZ7MRPxmjncDNTy,1,100.000000,248,248,,,
Ae2tdPwUPEZ8b5t2jHvpXwZegPYLBCh7kXNoLfoFtwRyHPuFBPbfjCALmhx,1,100.000000,236,236,,,
Ae2tdPwUPEZ8baHR2FgzNu1JkTmbtiG7vGbr81dhDJTm4biemic7XWzpRg1,1,100.000000,248,248,,,
Ae2tdPwUPEZ8nhU22NkudJ7Ezdb9hnhGS33iPqvr8HuPFMxkthU6bxc2yoc,1,100.000000,244,244,,,
Ae2tdPwUPEZATezVzevh4GPzpNccWX54o8CYY3YFfHNwJeEKE8o83Auvs8C,1,100.000000,248,248,,,
Ae2tdPwUPEZCnEKfD3hbnpqKXAVrmnXBFP8UcaNqyipkigEJiUEdN6mnjva,1,100.000000,248,248,,,
Ae2tdPwUPEZDURgB8aALZtBAWx8yMwXVrL4uaLGwmtZBTVAXdthnxfbeVhE,1,100.000000,248,248,,,
Ae2tdPwUPEZENqa4PhGAYWKMa8B2fFhqi85nf7U8F6zQrrXJaCbeYELykVU,1,100.000000,198,198,,,
Ae2tdPwUPEZETD3gjKKLirTLSEV8n56yCu3PyPCts8XPnq1gCDobW4jWLTo,1,100.000000,249,249,,,
Ae2tdPwUPEZEUbAK9tFdREJrjfHT4jPgLAfvbByHnH6VVpWvt3AtYXwTMi6,1,100.000000,242,242,,,
Ae2tdPwUPEZF3i9hXSrrK9mUoEhxi4bahpa1FpP9rmsrQfstW6cw96YbHyc,1,100.000000,197,197,,,
Ae2tdPwUPEZ3RdAZx1EgXi43T5god1sHWUrhbWTfqK5L8xNUcpBXjCrybGK,1,99.800000,248,248,,,
Ae2tdPwUPEYyJ6QsLQwJQ9miPemzkYY4Wgqt2a98favdjw4twz4gAN1n415,1,99.617200,233,233,,,
Ae2tdPwUPEYxVrseqvsEZvE7V8zJBjk2QRmo5FVaVXdWN9PmdAfuduXSn4Z,1,99.410386,245,245,,,
Ae2tdPwUPEZHaHevLXo7MMESm9ABkyZ8fw892CBnDhmFmetocBd2QQDvozb,1,99.064791,242,242,,,
Ae2tdPwUPEZ5JTQb3AYAmosXXix47WTi4sZ7L1uea4qcXoVmSvwCfNraCAx,1,99.023161,239,239,,,
Ae2tdPwUPEYxrUFgCZSk6e4Vm5d5dq3jFiupzKqMozpGTzhASFGMWZpV25h,1,99.000000,200,200,,,
Ae2tdPwUPEZ3A6jBMXuz28ipeuxAyTnF1ahNM8zHenGP5BJSK5heEovdbQT,1,99.000000,199,199,,,
Ae2tdPwUPEZ64aQG9hBrc3HHjfn9VbFKEZoqGVn1FbkeoBtc5h3nvr5igqK,1,99.000000,248,248,,,
Ae2tdPwUPEZAbNQwk12ybRpfvrsDV91f4oLgsUCxtkipKcJFhMJrWBz1fVM,1,99.000000,246,246,,,
Ae2tdPwUPEZAroZZnyiKKEXbwngSrQ9McqtiXo3qn4rx5ghQ4RbvFKabWq2,1,99.000000,249,249,,,
Ae2tdPwUPEZCj8dLpw9CwyEhE6SigeQNrHgpVeJexgmhik9zdbhKneD5hRN,1,99.000000,244,244,,,
Ae2tdPwUPEZLpVUQeAMMm4H3LREKX8jGvigQbadpU2i1EndZTYnyMgE3jgd,1,99.000000,248,248,,,
Ae2tdPwUPEZ8hSwnfVTRvnbqcLB4GhYqMsb4VZgQhkBjKzaV5inGCmheVce,1,98.900000,244,244,,,
Ae2tdPwUPEZKFpZ9xWjtMtkrx9A8qndidFKat7UEUL8P2yZkuiWjvUHv1Wp,1,98.900000,249,249,,,
Ae2tdPwUPEZELRs8Kj7XNWfRwQRnnFrp9M6gLg4xEUVwaNPdxRwemcwBcEq,1,98.400000,249,249,,,
